Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet
130,210112_24,E3HN_F,E,Day2,1,MWM_150,4/20/21,60,10.162,0.169,13.1,2.559,0.195,4.9,0.857,0.176,4.3,0.817,0.192,1.4,0.34,0.243,,,36.3,5.59,0.154,HFD
131,210112_25,E44_M,A,Day2,1,MWM_150,4/20/21,42.8,6.102,0.142,17.8,3.232,0.182,3.1,0.683,0.218,8.6,1.096,0.127,6.5,0.523,0.08,6.02,38.8,6.8,0.569,0.084,HFD
132,210112_26,E44_M,A,Day2,1,MWM_150,4/20/21,60,9.891,0.165,25.7,4.613,0.179,16.3,2.036,0.125,3.1,0.511,0.167,0,0,,,,15,2.732,0.183,HFD
133,210112_27,E44_F,B,Day2,1,MWM_150,4/20/21,60,10.44,0.174,13.6,1.983,0.146,2.2,0.445,0.202,13.5,2.259,0.167,7.8,1.238,0.159,,,23,4.515,0.197,HFD
134,210112_28,E44_F,B,Day2,1,MWM_150,4/20/21,28.6,4.657,0.163,6,0.971,0.162,5.1,0.838,0.164,2.5,0.678,0.271,10.7,1.231,0.115,4.619,24.6,4.3,0.939,0.217,HFD
135,210112_29,E44_F,B,Day2,1,MWM_150,4/20/21,60,13.11,0.219,8.6,1.971,0.228,8.4,1.886,0.224,19.3,3.824,0.198,11.3,2.645,0.234,,,12.3,2.784,0.226,HFD
136,210112_1,E4HN_F,D,Day2,2,MWM_150,4/20/21,44,6.47,0.147,2,0.444,0.222,2.5,0.598,0.239,4.7,0.924,0.197,19.4,1.205,0.062,6.432,40,15.4,3.298,0.214,HFD
137,210112_2,E4HN_F,D,Day2,2,MWM_150,4/20/21,5.7,0.21,0.037,0,0,,0,0,,0,0,,5.7,0.21,0.037,0.13,1.6,0,0,,HFD
138,210112_4,E4HN_F,D,Day2,2,MWM_150,4/20/21,60,10.544,0.176,6,1.241,0.208,14.9,2.888,0.194,4.2,1.012,0.241,15.1,2.456,0.163,,,19.9,2.947,0.148,HFD
139,210112_5,E4HN_M,F,Day2,2,MWM_150,4/20/21,60,12.323,0.205,4.9,1.132,0.231,8.6,1.799,0.209,13.6,2.815,0.207,15.1,2.603,0.172,,,17.8,3.974,0.224,Control
140,210112_6,E4HN_M,F,Day2,2,MWM_150,4/20/21,11.5,0.501,0.044,0,0,,0,0,,0,0,,11.5,0.501,0.044,0.352,7.4,0,0,,Control
141,210112_7,E4HN_M,F,Day2,2,MWM_150,4/20/21,60,7.567,0.126,4.5,0.935,0.209,16.9,2.475,0.146,4.7,0.877,0.187,30.4,2.768,0.091,,,3.5,0.512,0.145,Control
142,210112_8,E4HN_M,F,Day2,2,MWM_150,4/20/21,60,9.709,0.162,6.2,1.523,0.247,16.9,1.892,0.112,8.3,1.906,0.231,14.9,1.149,0.077,,,13.8,3.239,0.235,Control
143,210112_9,E4HN_M,F,Day2,2,MWM_150,4/20/21,60,13.788,0.23,1.3,0.394,0.311,7.7,1.892,0.245,8.4,1.767,0.212,9.6,2.577,0.269,,,33.1,7.159,0.216,HFD
144,210112_10,E4HN_M,F,Day2,2,MWM_150,4/20/21,6,0.402,0.067,0,0,,0.7,0.047,0.065,0,0,,5.3,0.355,0.067,0.316,2,0,0,,HFD
145,210112_11,E4HN_M,F,Day2,2,MWM_150,4/20/21,60,8.051,0.134,9.5,1.327,0.14,4.6,0.938,0.202,8.9,1.439,0.162,18,1.786,0.099,,,19,2.561,0.135,HFD
146,210112_12,E4HN_M,F,Day2,2,MWM_150,4/20/21,13.5,1.371,0.101,0,0,,2.2,0.234,0.108,0,0,,10.9,1.091,0.1,1.327,9.5,0.5,0.046,0.099,HFD
147,210112_13,E4HN_F,D,Day2,2,MWM_150,4/20/21,4.9,0.12,0.024,0,0,,0,0,,0,0,,4.9,0.12,0.024,0.084,0.8,0,0,,Control
148,210112_14,E4HN_F,D,Day2,2,MWM_150,4/20/21,27.4,4.513,0.165,0,0,,3.3,0.644,0.195,4.9,1.094,0.225,13.2,1.528,0.115,4.479,23.3,6,1.247,0.208,Control
149,210112_15,E4HN_F,D,Day2,2,MWM_150,4/20/21,8.5,1.334,0.157,0,0,,0.3,0.05,0.15,0,0,,8.1,1.284,0.158,0.921,4.4,0,0,,Control
150,210112_16,E4HN_F,D,Day2,2,MWM_150,4/20/21,60,11.816,0.197,6.1,1.4,0.228,4.9,1.147,0.234,9,1.877,0.209,7.9,1.265,0.16,,,32.1,6.127,0.191,Control
151,210112_17,E4HN_F,D,Day2,2,MWM_150,4/20/21,5.5,0.225,0.041,0,0,,0,0,,0,0,,5.5,0.225,0.041,0.158,1.4,0,0,,Control
152,210112_18,E3HN_M,C,Day2,2,MWM_150,4/20/21,10.6,0.878,0.083,0,0,,0.6,0.094,0.165,0,0,,10,0.784,0.078,0.835,6.5,0,0,,HFD
153,210112_19,E3HN_M,C,Day2,2,MWM_150,4/20/21,16.8,1.778,0.106,3.7,0.504,0.137,3.3,0.434,0.13,1.7,0.228,0.134,8.1,0.611,0.075,1.736,12.8,0,0,,HFD
154,210112_20,E3HN_M,C,Day2,2,MWM_150,4/20/21,9.9,0.845,0.085,0,0,,0,0,,0,0,,9.9,0.845,0.085,0.753,5.9,0,0,,HFD
155,210112_21,E3HN_F,E,Day2,2,MWM_150,4/20/21,26.5,3.696,0.14,0,0,,0,0,,3.2,0.626,0.196,10.5,1.275,0.122,3.609,22.4,12.8,1.795,0.14,HFD
156,210112_23,E3HN_F,E,Day2,2,MWM_150,4/20/21,60,12.536,0.209,4.6,1.084,0.234,6.1,1.217,0.198,2.4,0.445,0.188,17.1,3.527,0.207,,,29.8,6.263,0.21,HFD
157,210112_24,E3HN_F,E,Day2,2,MWM_150,4/20/21,60,11.543,0.192,9.5,1.758,0.186,6,1.314,0.218,4.8,1.033,0.214,5.6,0.873,0.156,,,34.1,6.565,0.193,HFD
158,210112_25,E44_M,A,Day2,2,MWM_150,4/20/21,22.6,2.038,0.09,0,0,,3.3,0.653,0.196,0,0,,7.9,0.493,0.062,2.005,18.6,11.3,0.892,0.079,HFD
159,210112_26,E44_M,A,Day2,2,MWM_150,4/20/21,7.5,0.421,0.056,0,0,,0,0,,0,0,,7.5,0.421,0.056,0.34,3.4,0,0,,HFD
160,210112_27,E44_F,B,Day2,2,MWM_150,4/20/21,30.8,4.143,0.134,0,0,,1.1,0.195,0.172,8.1,1.172,0.145,15.4,1.92,0.125,4.143,26.8,6.2,0.855,0.138,HFD
161,210112_28,E44_F,B,Day2,2,MWM_150,4/20/21,60,13.882,0.231,2.2,0.566,0.261,21.2,4.407,0.208,3.2,0.934,0.292,4.8,1.126,0.232,,,28.6,6.849,0.24,HFD
162,210112_29,E44_F,B,Day2,2,MWM_150,4/20/21,60,12.594,0.21,11.9,2.761,0.231,16.6,3.427,0.206,10.4,2.15,0.207,8.4,1.894,0.224,,,12.6,2.362,0.187,HFD
163,210112_1,E4HN_F,D,Day2,3,MWM_150,4/20/21,51.9,7.615,0.147,7.3,1.124,0.155,3.7,0.884,0.239,14.2,1.891,0.133,14.3,1.858,0.13,7.571,47.9,12.5,1.858,0.149,HFD
164,210112_2,E4HN_F,D,Day2,3,MWM_150,4/20/21,32.5,4.608,0.142,3.5,0.812,0.232,3.6,0.909,0.252,3,0.759,0.253,20.4,1.811,0.089,4.566,28.4,2,0.318,0.159,HFD
165,210112_4,E4HN_F,D,Day2,3,MWM_150,4/20/21,23.7,2.561,0.108,4.4,0.789,0.179,2,0.436,0.218,3.7,0.303,0.081,5.5,0.242,0.044,2.523,19.6,8.1,0.791,0.098,HFD
166,210112_5,E4HN_M,F,Day2,3,MWM_150,4/20/21,39.8,4.462,0.112,11.3,1.695,0.15,1.3,0.148,0.114,21.4,2.191,0.102,5.9,0.427,0.073,4.428,35.8,0,0,,Control
167,210112_6,E4HN_M,F,Day2,3,MWM_150,4/20/21,16.6,2.168,0.13,0,0,,0,0,,3.6,0.44,0.122,13,1.729,0.133,1.422,12.6,0,0,0,Control
168,210112_7,E4HN_M,F,Day2,3,MWM_150,4/20/21,32.6,2.395,0.073,7.5,0.69,0.092,2.4,0.338,0.143,17.4,0.709,0.041,5.4,0.657,0.122,1.941,28.6,0,0,,Control
